id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata,
820,1.651206e-05,0.003200232,2.1486911e-15,3.2201488e-13,6.305769e-09,2.8849757e-17,3.056162e-18,7.509173e-15,0.00074478437,3.2323855e-11,2.1342204e-05,0.010936221,2.3853047e-10,3.6884334e-10,3.4856325e-07,0.0,0.9823737,3.174404e-18,1.1261373e-09,3.9314074e-07,1.3452415e-09,2.0602535e-29,7.502952e-32,0.0,1.2808421e-29,4.85174e-25,0.001240405,2.396264e-20,2.4515263e-36,0.0,2.9602558e-35,1.0342881e-18,1.4336342e-27,1.03723755e-22,2.2128025e-28,1.0470205e-06,1.6584381e-28,0.0,0.0,0.0,7.5735535e-38,8.710312e-11,1.5378823e-28,6.607616e-14,1.5299957e-19,1.527688e-24,4.026547e-18,7.0725756e-12,1.1138312e-06,0.0009293483,8.2844693e-26,2.1838918e-17,8.7129446e-32,7.3733555e-21,4.420124e-24,4.995619e-26,1.3425128e-11,1.4123945e-33,6.063753e-11,1.4633153e-13,2.0265092e-15,1.3143527e-27,1.096531e-24,1.00163036e-16,2.0800385e-26,3.3818152e-12,2.2778033e-24,3.2889303e-33,2.1934541e-22,5.6806464e-15,1.4485806e-28,1.0568345e-10,3.957007e-32,5.3816604e-12,5.694267e-09,1.3247141e-16,4.6230714e-16,8.602078e-17,6.601705e-11,5.8353944e-18,8.30573e-06,2.3663024e-23,2.8136262e-15,8.793324e-15,4.6534103e-11,2.9855718e-10,1.3382807e-16,4.3120853e-17,2.2810404e-22,4.2297317e-09,3.9937847e-23,5.1992213e-11,7.4496685e-12,3.6687356e-06,0.0004265865,9.579355e-05,6.562911e-26,1.31065e-16,1.3747994e-07,
829,0.0,4.68947e-37,1.3355709e-19,7.457664e-18,0.0,4.7067294e-22,9.471606e-17,0.0,0.0,1.1250176e-30,1.9921736e-35,0.0,1.996869e-34,0.0,0.0,1.1902209e-13,0.0,6.184455e-35,1.639609e-38,1.1900021e-22,1.2558444e-20,1.7866619e-09,1.4379815e-07,0.00011125767,1.06804736e-13,7.697999e-09,1.7051833e-31,1.7446014e-13,9.147923e-07,0.23853475,1.201253e-16,2.1579287e-11,9.279287e-21,1.3519195e-16,8.6648086e-08,2.120688e-37,2.2319733e-07,0.11415171,0.64718777,1.2259143e-05,1.5458611e-13,0.0,1.7208586e-25,5.195474e-19,1.6132843e-23,2.6463145e-23,2.949493e-19,1.5861353e-38,0.0,0.0,1.4128273e-16,6.284574e-10,8.570058e-22,0.0,3.3055914e-10,1.8071572e-09,3.820379e-27,2.7993345e-11,3.0997889e-21,5.758768e-19,2.4799987e-21,2.7694695e-09,3.142119e-13,0.0,3.0119805e-21,5.4765585e-18,1.1914202e-28,4.0740286e-17,1.2370759e-11,1.7726535e-20,1.5298826e-07,0.0,2.1519879e-16,5.9944807e-26,1.1895386e-23,0.0,4.2258747e-18,1.3514249e-23,2.28636e-25,9.406587e-11,6.09059e-29,5.2605786e-15,1.1311555e-20,5.7933113e-36,1.7548316e-19,1.2019085e-31,4.151209e-34,4.3017547e-12,6.324125e-13,0.0,2.3242142e-20,0.0,7.591562e-34,7.3528255e-28,0.0,0.0,7.3979345e-07,6.3062576e-22,2.1283347e-18,
830,2.1500017e-29,1.897243e-18,3.0181226e-07,5.3243743e-09,3.1507795e-25,2.7921194e-05,1.8002355e-10,1.1053747e-31,2.0002841e-32,1.0687262e-21,9.979454e-16,1.9848515e-27,2.6106815e-19,2.870375e-23,5.0070233e-33,6.510147e-13,4.00019e-20,6.9276834e-26,2.3747943e-20,3.2888505e-07,2.7796736e-17,9.186569e-11,1.1414965e-09,4.325076e-18,4.2633396e-13,3.008043e-14,1.2083304e-10,6.5907106e-12,0.00029324027,1.5525801e-11,5.878892e-06,1.5399859e-12,4.459378e-16,2.9191496e-15,1.3954192e-10,1.6918846e-17,8.838051e-09,1.2580151e-27,4.2326613e-18,1.3659862e-17,1.9797801e-13,4.7657832e-30,6.5191536e-10,2.6649182e-06,4.7847204e-18,4.9016153e-15,2.7739583e-10,2.07313e-17,1.2213441e-35,3.1082493e-22,0.001087508,2.0444031e-05,8.4326376e-16,2.7110714e-16,5.8260363e-10,0.00025307984,0.005191695,6.4093496e-21,1.4997004e-11,4.6900176e-15,1.31777125e-14,1.3747663e-09,2.782517e-17,8.4349537e-16,2.0163253e-18,6.238811e-14,8.101113e-13,7.672658e-09,1.6717715e-06,0.000350786,7.346873e-09,9.293627e-20,5.0041216e-14,4.0891663e-09,7.370438e-13,2.4835825e-22,1.2073492e-06,2.1888803e-10,1.1949621e-13,9.0688905e-09,1.2302296e-07,1.4749026e-10,2.356909e-07,1.0582271e-10,6.7325076e-11,1.219521e-13,2.1867072e-13,0.9927626,2.5808746e-09,2.6463144e-28,2.3113759e-14,1.5197863e-25,2.955463e-16,7.899332e-14,1.0496909e-15,2.2459442e-25,2.5388204e-07,1.7704845e-17,9.885544e-09,
832,1.9033259e-22,4.5110245e-17,8.20209e-27,4.182658e-18,9.0371e-22,4.450424e-28,3.991031e-17,1.1261535e-21,1.8653874e-11,1.5192774e-21,2.4591735e-13,1.9284966e-05,2.1364507e-15,3.0277936e-11,5.631557e-06,0.0,5.912637e-08,4.7560794e-15,5.840181e-14,1.809957e-13,1.3547717e-15,0.0,5.7894348e-27,0.0,1.9865313e-34,2.3646624e-24,9.5314245e-09,7.9099436e-16,0.0,0.0,0.0,4.7829303e-24,7.435725e-38,7.343426e-33,1.2678114e-29,2.6089354e-12,1.0110308e-28,0.0,0.0,0.0,0.0,5.4980256e-24,9.6843234e-33,4.3709504e-17,2.4734138e-16,1.2473751e-29,7.230805e-29,1.6719785e-19,1.7806989e-22,2.2961195e-12,7.0739134e-33,5.292753e-22,2.8785619e-31,9.5718307e-32,5.028692e-38,2.2998722e-30,1.1975769e-22,5.687401e-29,1.3430142e-11,2.7497907e-18,1.1478691e-15,2.1660949e-35,2.149601e-18,1.4043935e-15,0.0,1.2392679e-24,5.5330558e-17,3.946299e-30,1.3344268e-34,5.089008e-19,5.3782196e-35,1.943256e-17,1.9718025e-33,4.1140344e-15,8.061366e-17,1.9556837e-31,6.199906e-29,5.595007e-11,1.0684109e-14,3.9069734e-18,2.5787447e-10,2.0316436e-23,6.030434e-17,4.8015734e-18,2.5552099e-17,9.153807e-24,9.047892e-23,7.6824204e-23,3.8484904e-23,1.5257255e-08,1.8401847e-29,1.7079374e-07,9.25411e-18,0.00013680926,2.9033892e-10,0.9998381,1.9970799e-24,3.0391325e-12,2.3248594e-17,
833,6.427486e-18,3.923008e-18,2.5101292e-16,0.9998864,8.715861e-27,8.246867e-23,6.309224e-20,4.345727e-23,3.5437764e-26,1.0284404e-21,9.1756763e-10,2.1446376e-23,1.8036939e-06,1.0026913e-20,1.5597819e-31,2.8538965e-35,2.1012292e-18,4.677979e-16,1.5600946e-12,2.7839413e-11,5.7396452e-11,1.00331086e-13,1.1095533e-18,2.2646599e-17,1.2834963e-17,9.690676e-16,9.0679464e-10,3.285188e-14,8.004069e-21,4.0585706e-21,5.390328e-21,4.4023696e-10,2.3247653e-19,3.4304692e-23,4.4771577e-18,1.07381024e-23,2.310601e-12,5.018936e-36,5.2374475e-24,2.2465664e-23,4.7315275e-33,5.4182967e-16,9.166585e-24,8.486571e-09,1.7269836e-22,6.2628815e-17,6.156133e-05,7.6363416e-21,1.5706484e-24,9.464288e-14,5.5146754e-09,3.672519e-05,3.75324e-11,4.1263797e-09,9.219032e-12,2.2808135e-06,6.3229166e-10,2.9377944e-25,3.781801e-07,9.653655e-19,1.5401291e-08,1.6674239e-17,7.221734e-12,8.383487e-29,1.5449829e-09,2.1731972e-07,1.4869886e-21,1.22568724e-26,4.2950137e-09,1.9532214e-08,1.2972127e-20,6.4028728e-24,1.14677666e-32,4.2563268e-16,6.141751e-08,5.92629e-12,1.1091551e-11,4.397988e-18,4.437002e-24,2.95699e-08,5.5753314e-12,8.4061774e-10,1.7704336e-16,1.1265739e-12,1.1266347e-11,3.3365193e-06,2.0853173e-08,7.695837e-10,3.919489e-20,5.3530953e-21,6.15036e-14,5.747239e-14,7.4933754e-16,9.585711e-08,2.5775731e-12,2.3295225e-20,2.1144942e-07,6.263948e-12,6.835863e-06,
834,3.3114465e-15,5.4552602e-11,1.6160735e-10,3.3936582e-25,1.10456285e-05,4.9215028e-11,7.625265e-18,5.0241164e-26,1.1126268e-10,1.0084019e-15,9.7974955e-11,3.926079e-14,6.1771335e-32,5.9444337e-25,2.2638604e-22,4.174582e-36,2.9823525e-06,1.0584971e-33,4.0079734e-19,1.3392219e-15,1.1969565e-19,5.867815e-31,0.0,0.0,1.3451372e-35,2.6363753e-27,4.0237876e-13,3.6547344e-19,1.9737883e-32,0.0,7.426213e-33,5.522773e-20,1.131179e-25,3.4205562e-21,1.3184249e-21,0.99998593,6.3615445e-36,0.0,0.0,6.459654e-36,1.9705443e-26,3.8460526e-37,9.564247e-21,2.8389782e-20,1.410679e-16,3.5339697e-30,5.33908e-31,7.706341e-29,1.1921487e-27,9.517613e-16,8.9726924e-35,7.981901e-22,0.0,0.0,2.1390899e-31,0.0,3.3602897e-20,7.660126e-35,4.272887e-17,8.104561e-16,4.1566468e-26,2.2839921e-23,1.8398615e-35,3.1818013e-18,2.445451e-33,2.4357088e-21,4.9626673e-26,9.321614e-29,1.5157583e-26,2.8026432e-18,2.210475e-28,4.31527e-14,3.6159868e-20,1.0012175e-10,7.1254496e-17,1.0149598e-28,1.8869958e-19,1.8126613e-23,1.01703874e-10,1.2071364e-26,4.6150903e-13,9.37019e-25,8.681759e-14,1.8259787e-24,6.349473e-13,1.8417718e-27,9.523428e-30,4.7637156e-24,8.875739e-20,1.0963191e-15,5.009224e-20,2.9724566e-27,1.1965577e-14,5.2077012e-18,1.4110596e-18,1.0984147e-18,1.9888096e-36,1.5127899e-25,4.809724e-19,
835,7.677103e-21,1.4725592e-12,6.965655e-11,1.1685421e-08,1.091064e-23,3.550067e-16,1.6465148e-14,1.3706782e-10,2.846959e-17,5.834628e-26,1.373935e-07,1.5822157e-17,2.4915953e-11,5.6410245e-11,7.5628496e-26,5.2858355e-30,8.154839e-18,2.607882e-13,5.341844e-22,2.4468458e-05,2.1225855e-23,7.834388e-18,2.0133891e-25,2.8689648e-36,8.50279e-32,1.08671745e-26,1.7049535e-08,1.0574689e-20,1.2325479e-21,1.2307629e-28,2.4493921e-13,2.8821646e-11,4.0821842e-12,4.06252e-18,2.6031936e-18,6.865375e-21,1.6722275e-13,0.0,4.322679e-35,2.0682107e-30,6.692688e-30,8.343753e-14,3.9539915e-13,8.876586e-16,1.2103619e-18,5.732446e-08,3.2692037e-06,2.8768424e-15,3.522504e-18,1.0323269e-12,2.7200775e-07,8.2502075e-11,1.5475396e-10,2.6489403e-07,1.8483182e-15,2.7074384e-12,5.687966e-08,1.4747748e-26,1.5718659e-07,2.6196457e-29,1.3452105e-14,8.0366885e-24,7.469208e-19,1.5750987e-23,8.742835e-16,1.2268763e-14,7.5835226e-14,5.6354e-22,1.22283375e-08,1.1466357e-08,4.987333e-32,4.0514036e-28,2.936488e-34,8.7505226e-13,3.7503e-11,5.575174e-12,1.3703387e-17,1.4944208e-18,4.17781e-20,3.492733e-10,2.7002342e-08,2.2818854e-11,2.1534853e-18,0.99559915,3.5110595e-11,1.2427901e-11,4.6136588e-08,6.087407e-11,6.129018e-20,2.348209e-21,3.8453633e-18,6.15984e-20,8.2195605e-08,1.3457501e-13,0.004370827,4.3946435e-18,8.536939e-19,1.8714377e-25,1.116695e-06,
836,1.6861181e-28,6.901858e-30,4.604969e-21,1.1648871e-10,3.1135778e-33,2.3132491e-26,3.6820086e-19,1.5102427e-31,7.9486944e-36,1.6587109e-21,1.3484549e-22,3.0929585e-24,3.263199e-19,1.0003535e-20,1.346289e-25,2.0694476e-36,2.7148544e-23,5.075748e-17,7.330782e-11,1.0324086e-18,3.2918072e-14,4.8401997e-21,1.750131e-21,3.686329e-16,5.3147135e-17,2.4754038e-12,3.7514884e-11,4.2375328e-10,1.5175667e-22,2.497019e-30,1.2973099e-31,1.1800832e-13,1.2027511e-34,1.6181217e-25,1.6676313e-21,5.4884445e-24,3.3783036e-16,0.0,4.542118e-25,1.1620722e-23,4.1157578e-30,1.0711101e-24,9.4043515e-33,5.904031e-09,4.0977052e-25,3.515386e-24,3.1435416e-09,2.481475e-22,1.5838511e-30,1.3741922e-20,1.6718402e-15,3.907324e-09,2.4221135e-16,1.2673651e-22,1.74403e-17,9.096032e-21,2.7873316e-19,3.07002e-27,1.7679774e-09,4.96485e-13,0.9999975,3.2056021e-21,8.665251e-10,5.356562e-24,3.806657e-30,1.0386713e-15,6.763627e-19,7.03965e-30,3.7764763e-20,1.05177656e-16,2.3524291e-20,5.0498414e-20,4.5101134e-30,2.8634288e-20,2.0837291e-07,5.6904765e-22,5.8774933e-16,5.1563066e-14,1.1322651e-21,1.9515187e-06,1.0958625e-13,7.8698136e-17,3.808087e-19,2.3868222e-21,3.4120336e-21,2.0905955e-19,5.0683624e-11,1.9749054e-15,1.0158332e-17,2.6785008e-23,3.6548336e-26,3.4902885e-07,2.434158e-21,2.4280054e-13,1.3150764e-26,2.4739215e-16,1.3019064e-11,6.2371606e-09,1.0469006e-13,
842,7.0977215e-20,1.9507835e-14,2.3284125e-15,2.6404741e-20,6.219216e-13,1.1284651e-06,4.813819e-13,0.0,1.4269525e-20,9.021489e-09,2.8752956e-21,1.3988433e-16,6.8633777e-22,2.6026775e-24,2.3949846e-16,3.54916e-22,4.6266006e-08,2.0168628e-32,5.4131663e-14,7.093792e-10,2.3187162e-07,2.7045097e-31,8.289634e-19,2.7948458e-23,2.0384672e-16,1.0086137e-17,1.2429048e-08,1.1570052e-14,4.4606455e-18,2.153969e-25,9.807733e-30,8.288289e-23,7.2175096e-33,9.1716895e-20,2.74508e-22,4.199267e-08,9.529428e-24,0.0,5.4688483e-31,6.7919006e-32,3.1367757e-21,5.7516972e-30,3.9247514e-25,2.6945832e-08,4.6972814e-23,1.875679e-28,3.7228075e-23,1.3858175e-12,5.917627e-26,9.569956e-20,1.2333204e-18,2.5269042e-11,4.981062e-37,1.5566601e-28,4.059019e-17,1.6992955e-17,2.169168e-08,4.8900824e-32,1.6962265e-16,0.9985576,1.7876954e-15,5.7664225e-13,4.665307e-27,9.381437e-09,6.584242e-32,2.2196e-16,2.4083507e-24,6.0672693e-22,8.154034e-23,3.054092e-11,4.4693425e-06,0.00028243035,4.2239256e-13,4.0881126e-15,1.3268199e-09,5.945696e-30,1.2077251e-07,7.611812e-12,0.0003756367,7.740172e-14,0.00023358183,4.368034e-25,0.00054444233,6.075882e-23,3.9686376e-10,1.14869165e-17,4.5593266e-25,1.8294074e-09,1.5642064e-15,1.4285141e-22,1.7370878e-23,7.162233e-21,8.6167434e-24,1.06311994e-10,2.8193595e-21,9.663217e-18,1.4340652e-17,1.3779595e-17,3.383335e-17,
843,2.801284e-17,5.542215e-16,2.4723333e-12,2.0201446e-07,1.2101816e-20,3.2974295e-20,1.9646077e-12,2.430778e-09,1.6740502e-14,9.600346e-22,0.00041809402,1.0034125e-11,1.6072007e-13,2.383251e-11,1.8903272e-21,3.7429434e-33,4.3166443e-12,8.817181e-08,1.4491864e-11,5.3474775e-10,3.1113787e-17,5.1832156e-19,4.4948475e-26,5.3544645e-34,1.771928e-28,2.1602738e-19,1.5645388e-05,2.6519666e-08,1.8586046e-25,1.309616e-29,1.7264364e-21,1.5097551e-07,4.106683e-17,1.174582e-21,2.7388871e-14,2.644657e-12,1.447517e-16,0.0,2.1000634e-35,3.9109416e-28,8.5283943e-32,1.2456948e-20,3.4642248e-15,3.157558e-12,6.264685e-08,2.2824975e-14,1.1303338e-11,1.1661962e-23,1.1982095e-22,1.219651e-07,7.729545e-18,6.8100303e-10,1.7005618e-14,8.566754e-21,4.1332177e-22,2.8028175e-21,4.242043e-16,2.0374255e-19,0.99951184,1.6338465e-21,5.2225126e-08,2.445724e-21,1.815595e-10,2.959588e-20,1.2642462e-19,2.5169133e-14,2.4883084e-09,1.0544159e-21,1.7220454e-14,5.990219e-09,1.3365918e-30,3.9982962e-22,4.6025585e-28,2.5160006e-07,3.406698e-09,3.0261733e-13,4.4554653e-18,2.3932245e-13,6.066805e-18,1.4071103e-10,1.3644692e-09,7.890239e-07,2.1470235e-14,1.00726105e-07,7.4487183e-10,1.9407416e-16,4.771612e-09,4.8034185e-16,3.6073634e-13,3.867814e-08,2.3721015e-13,2.3563504e-09,5.173129e-05,7.509815e-07,5.5043017e-08,3.9522178e-08,2.4999488e-17,4.343997e-13,1.4591339e-09,
845,0.99988437,6.3708945e-09,9.2600375e-20,1.3292023e-15,3.4586967e-10,1.2406248e-26,3.5782657e-30,5.7510424e-22,2.421573e-15,3.292542e-05,1.2348797e-13,3.5630955e-13,1.1416169e-14,1.3827566e-25,3.8038824e-26,0.0,3.9098316e-10,5.1854538e-23,5.1280744e-11,1.0483336e-15,8.258069e-05,5.2965765e-28,0.0,3.9537787e-28,9.178694e-27,2.5893435e-28,2.119145e-09,6.744016e-23,0.0,0.0,0.0,1.0176231e-16,7.312353e-31,2.3891538e-24,9.008847e-29,1.2454957e-17,1.9351538e-35,0.0,2.0183349e-38,3.3166312e-32,0.0,4.397482e-15,0.0,6.8254007e-19,2.0621477e-26,3.2021265e-34,9.2960766e-18,6.7822764e-23,7.6394857e-10,6.4364186e-10,6.2359975e-33,3.610346e-17,8.984033e-37,4.3545353e-28,3.9145193e-13,3.2721882e-28,8.469228e-22,5.486385e-37,6.0195745e-14,1.816367e-12,1.0521637e-15,1.8345526e-19,4.6675886e-26,8.539985e-37,4.382105e-17,1.4404904e-07,0.0,0.0,1.3470103e-17,1.7607481e-20,3.697044e-27,2.4538061e-20,0.0,1.6889847e-21,5.882617e-08,3.729656e-10,4.9419574e-12,2.2440913e-34,7.436619e-20,4.4609482e-20,1.1577637e-16,8.147246e-26,9.2602915e-26,1.7376181e-31,1.0275116e-12,3.4821903e-09,9.116255e-22,1.7341458e-26,1.2660498e-26,4.08352e-13,1.2567722e-19,1.909862e-18,2.392993e-17,4.1937648e-14,3.0298596e-21,8.250684e-24,8.230239e-27,6.978087e-22,3.3567946e-10,
846,1.9107451e-28,5.53366e-17,6.115684e-15,9.955596e-07,1.7432094e-26,5.4529185e-18,1.3498193e-05,1.1199302e-16,3.635029e-20,5.231143e-22,1.7449707e-13,6.0264755e-15,3.4161027e-09,3.0504154e-06,4.576748e-16,1.664359e-19,3.4494543e-17,2.0100973e-05,3.5627552e-17,0.00040478213,1.6551312e-15,4.5537385e-18,3.9532194e-10,2.4822488e-23,5.3504995e-22,2.6320546e-11,5.078543e-06,1.1205243e-08,5.4896994e-16,1.1164897e-20,1.8754297e-16,2.2246576e-08,1.945485e-18,9.235521e-16,1.3330605e-13,1.9677336e-19,0.00019083716,0.0,4.8745637e-23,1.2436895e-24,1.3640766e-25,1.19494975e-17,5.069011e-17,4.383519e-09,4.3786827e-12,8.5018044e-08,4.583111e-07,1.0772678e-10,1.3531618e-25,1.357878e-17,1.4917788e-05,3.021578e-06,2.024449e-05,7.691983e-12,8.280346e-15,3.9890192e-08,8.044453e-11,1.0761038e-13,0.00296175,2.7323159e-17,0.0012265645,1.8280585e-20,0.00020617935,4.4528903e-16,1.935739e-22,2.803407e-14,7.644648e-06,2.2876192e-15,1.6700881e-13,3.3366522e-08,1.2157814e-20,7.795859e-24,1.2175332e-24,3.1068108e-12,3.2296688e-07,3.5131637e-21,5.9718176e-18,3.1140124e-05,2.9050052e-12,0.99259347,2.3073853e-05,2.0647368e-08,2.4567056e-12,0.002265272,1.8514094e-10,1.165539e-15,9.287808e-09,9.556943e-07,8.456439e-12,6.3984236e-18,8.9789155e-21,2.5544091e-08,1.8574002e-11,2.0964699e-06,3.7854107e-08,5.811136e-11,5.960449e-07,1.9347532e-11,3.6079089e-06,
857,0.0,9.849269e-35,1.3020148e-22,2.359944e-10,0.0,3.1708778e-28,6.3497685e-10,5.725462e-37,0.0,1.0451484e-31,8.773308e-25,5.3679085e-32,1.9431822e-21,5.0506075e-20,3.376922e-31,3.5655226e-20,2.9962185e-31,6.36433e-14,6.9359775e-23,6.185638e-18,3.2949445e-18,6.3530684e-16,8.68038e-06,2.6817707e-15,3.577324e-18,0.00067738467,2.1986605e-18,1.1120304e-05,1.1504837e-16,2.552098e-17,2.2896795e-22,2.3855875e-09,9.119617e-28,2.6460538e-21,1.1411752e-13,3.366894e-28,0.00010213956,2.0694996e-30,2.1532671e-17,1.9678765e-18,8.297154e-25,2.8145616e-36,1.2813313e-28,1.7752517e-12,2.1947661e-16,1.8124512e-17,6.0438384e-13,1.401899e-27,0.0,9.18481e-33,4.788638e-16,1.5626076e-08,3.6380256e-12,1.808894e-32,8.036978e-23,2.91678e-16,1.1906763e-25,3.6836942e-10,1.737174e-08,1.10781983e-16,0.00014010064,2.2337813e-23,0.9953915,8.692283e-27,4.3454213e-33,5.016224e-18,9.48776e-11,3.995215e-16,2.85051e-21,4.935759e-19,1.449439e-18,6.9690145e-33,6.56921e-22,5.9381215e-20,1.6842763e-15,2.6501034e-37,4.6944013e-25,8.343697e-07,7.339538e-21,0.0036636745,6.473745e-18,3.3457065e-12,3.2083216e-17,2.3773516e-21,1.421251e-20,1.2919173e-29,2.537863e-19,9.223882e-12,6.2158867e-12,6.7513205e-28,7.974783e-27,2.4799917e-11,1.0910898e-24,2.8234355e-12,6.3448496e-26,1.3677784e-21,7.0110104e-07,3.8926423e-06,4.292528e-14,
872,0.0,0.0,5.4419205e-22,1.3905929e-20,0.0,1.3890307e-25,1.56458e-17,0.0,0.0,6.127602e-37,0.0,0.0,2.7733804e-38,0.0,0.0,5.71077e-14,0.0,1.4210222e-32,0.0,6.0992607e-24,7.0414033e-29,1.3173648e-10,3.878272e-09,9.1572457e-07,1.8407429e-17,1.961457e-10,2.5230892e-33,5.6501803e-15,1.1470156e-05,0.00011800285,6.3205646e-16,9.41524e-13,1.955139e-23,4.7380707e-18,1.539555e-08,0.0,1.765906e-05,1.8889821e-05,0.99982256,9.505765e-06,4.2413186e-14,0.0,1.5056068e-24,8.014832e-21,6.481289e-26,2.072095e-21,2.352648e-18,2.3644644e-38,0.0,0.0,2.5656569e-12,2.9938638e-12,1.0613262e-14,0.0,7.64624e-11,1.1014703e-10,6.658534e-29,1.30228215e-11,1.2262802e-22,8.127183e-27,8.946723e-20,2.7730715e-13,1.13187185e-11,0.0,6.7839684e-26,1.3921134e-24,4.591438e-25,1.3429816e-17,8.9909926e-13,6.091152e-22,1.2600448e-12,0.0,1.2078311e-21,1.9693863e-28,7.227729e-25,0.0,1.1831863e-22,2.6755801e-24,1.12615285e-29,3.1143539e-09,5.256048e-31,1.2268326e-14,1.3615352e-26,2.3280624e-32,9.33242e-25,4.3567244e-36,6.4893626e-31,1.1782868e-13,3.9466236e-14,0.0,1.2419408e-25,0.0,1.0892398e-33,1.164694e-33,0.0,0.0,9.633563e-07,1.0123442e-25,7.256839e-20,
880,6.6567356e-11,8.120711e-13,9.345123e-23,3.343202e-08,4.7057746e-20,1.2677092e-24,1.2232461e-20,1.216307e-22,1.8426238e-10,1.9466261e-17,1.7647176e-07,2.4778632e-09,1.9554464e-05,1.2357247e-15,1.554573e-12,0.0,9.595267e-07,8.354309e-18,2.1554551e-09,1.9727516e-11,3.0131693e-07,7.209376e-31,5.9779213e-24,7.2833877e-35,3.4835518e-25,9.895223e-23,1.8513104e-07,8.480563e-18,2.1840424e-36,2.2124862e-36,1.2890908e-35,1.7325847e-20,5.2566955e-31,2.0905633e-30,6.129878e-29,3.854991e-14,1.0192388e-25,0.0,0.0,0.0,0.0,9.126944e-14,1.2755285e-32,6.256177e-12,2.6168783e-22,1.2125336e-26,3.1930663e-18,2.0260792e-17,2.5458536e-16,5.834795e-07,8.2021053e-25,8.998478e-14,1.4099896e-28,4.6235514e-19,9.9081215e-27,3.747312e-18,1.2259692e-13,7.878173e-33,3.345929e-10,6.113461e-14,1.4268544e-14,2.131856e-27,3.274163e-20,3.892038e-20,6.776017e-24,2.0616677e-12,1.58633765e-24,1.6605664e-31,8.094933e-24,5.1538472e-14,7.048836e-27,6.5521346e-14,8.54916e-34,2.4508557e-16,1.3736295e-11,1.02245075e-19,2.2424329e-18,9.480601e-15,2.6076973e-17,1.1431376e-15,1.2413917e-08,3.2034318e-21,1.4955366e-13,3.264627e-17,8.123225e-12,3.7196052e-10,2.4259909e-17,3.898376e-16,2.896417e-25,1.7104946e-11,2.408503e-21,3.945842e-08,2.1492667e-18,0.999961,9.582067e-06,7.605194e-06,1.1307536e-18,1.5505738e-10,8.644324e-12,
